wake,estimatedSleep,coffee,actualSleep
31500,10,1,37365
44100,10,8,43407
31500,5,1,19252
48600,7.75,1,29238
32400,5,1,19362
61200,9.5,1,35556
63900,7.25,2,28166
32400,9.75,7,41183
29700,9.5,9,42792
7200,9,1,33664
34200,8.25,2,31931
30600,7.5,5,31958
31500,9.25,2,35520
41400,9,1,33754
29700,5.75,4,24512
26100,6.75,1,25586
36000,9.5,1,35472
28800,5,1,19262
30600,5.25,7,25445
18000,5.75,3,23612
29700,9.5,4,37887
34200,6.25,1,23793
27000,7,8,32063
25200,7.5,2,29251
26100,6.5,10,31965
21600,9.5,1,35465
30600,5,1,19343
24300,9.25,1,34658
29700,6.5,10,31607
20700,5.75,7,27279
28800,6.5,7,30185
33300,6.75,3,27160
27000,10,1,37285
18000,9,1,33635
29700,9.5,10,43125
19800,8.75,1,32788
35100,9.25,1,34524
33300,7.5,6,32720
18000,8,9,36413
29700,9,1,33695
20700,6.5,1,24696
42300,7.75,1,29137
27000,6.25,2,24711
33300,5.75,1,21998
26100,6.5,3,26568
18900,8.25,1,31019
31500,8.75,3,34672
18000,5,7,24153
36000,8.75,3,34518
29700,5.75,10,29161
32400,5.5,1,21074
27900,7.75,1,29213
34200,9.5,9,42307
33300,9.75,3,38145
21600,9,1,33692
24300,6.25,5,27135
19800,9.75,2,37316
22500,7.25,1,27425
29700,9.25,1,34675
23400,8.25,3,32665
21600,5,1,19301
72900,6.25,1,23850
10800,5.5,4,23684
25200,7.5,1,28291
9000,5.75,1,21942
18900,9,3,35378
28800,7.25,3,29246
24300,6.5,1,24662
35100,7.5,1,28379
72900,6.75,2,26412
40500,8.75,1,32830
25200,8,4,32359
28800,5.75,7,27423
22500,6.5,4,27020
35100,8,3,31649
56700,7.75,5,32843
28800,6.75,3,27158
24300,6.5,8,31001
30600,5.75,1,21989
18000,6.75,10,32448
29700,7.25,3,28893
28800,9.75,10,44133
53100,7.25,4,29660
33300,8.25,2,31723
19800,5.75,1,22061
23400,8.75,1,32747
1800,10,2,38242
27900,5.5,2,21934
23400,9.5,4,37890
2700,5,3,20796
39600,7.25,1,27324
19800,6.5,2,25678
27000,7.5,3,29988
2700,5.25,1,20241
18000,8,3,31761
29700,5.5,4,23814
21600,8,5,33259
27000,5.75,8,27932
18900,5.5,1,21145
34200,8.25,1,31058
30600,8,10,38072
30600,6,2,23661
19800,8.75,2,33776
20700,6.75,6,29592
51300,6,3,24380
20700,7.75,1,29236
24300,9.75,1,36377
19800,7.25,1,27355
19800,7,3,28191
25200,6,1,22967
30600,7,3,28099
79200,7.5,9,34440
30600,8.5,7,37193
32400,5.25,3,22056
27900,6,2,23793
45900,6.5,3,26319
20700,5.75,1,21960
23400,5.25,1,20290
27000,9.75,9,43113
19800,8.25,1,30963
22500,6,1,22969
78300,9,1,33790
68400,10,7,42350
21600,5.75,10,29107
18000,7.75,4,31758
28800,5.25,3,21799
32400,9.75,2,37171
33300,9.5,4,38085
19800,6.75,4,28086
27900,8.25,9,38203
23400,7.5,3,29859
26100,8.5,1,31933
11700,7.75,6,33635
55800,8,10,37658
19800,8.5,2,32597
32400,6.5,1,24686
68400,7.75,3,30735
27900,10,3,39114
59400,8.5,1,31942
27900,6.25,3,25417
27900,5.5,1,21142
29700,8.5,1,31852
32400,7,1,26574
28800,6.25,2,24534
19800,6.5,1,24730
35100,8,1,30076
32400,6.75,1,25521
22500,8.5,2,32684
21600,7.5,2,29151
31500,8.25,6,34744
63900,7,1,26565
65700,8.75,6,37151
33300,8.5,2,32646
22500,8.5,1,31894
28800,5,2,20283
28800,8.25,6,35236
36900,6.5,9,31643
25200,6,1,22834
28800,9,2,34635
40500,9.25,1,34533
25200,6.25,3,25555
27900,6.75,3,27421
36000,5.25,2,20999
34200,7,3,28257
20700,8.5,6,35762
34200,7.25,1,27478
78300,5,5,22545
31500,5.5,1,21049
56700,7.75,8,34589
27900,9.75,8,41984
69300,9,1,33717
35100,9.5,1,35538
24300,9.5,1,35475
21600,6.25,3,25449
34200,5.25,2,21054
24300,9,3,35220
35100,9,1,33743
13500,8,3,31826
25200,6,9,29108
19800,9.25,1,34672
25200,6.5,3,26555
22500,5.5,2,21945
35100,9.25,3,36476
35100,6.25,2,24681
27900,9,1,33746
21600,9.25,6,38970
24300,5.5,1,21148
18000,5.75,3,23755
19800,5.5,1,21076
29700,7,1,26479
32400,7.25,3,29183
20700,6.25,3,25401
32400,9.75,8,42702
24300,8.75,1,32751
21600,5.25,1,20178
25200,6.25,9,30815
83700,7.25,1,27472
30600,7.25,1,27499
26100,6.25,6,27932
18000,9,7,39090
24300,5,6,23770
30600,5.75,2,22795
19800,9.5,4,38222
28800,7.75,9,35253
19800,6.25,2,24589
23400,7.5,1,28258
18900,5.75,1,21969
28800,9.5,7,40345
45900,8.75,2,33687
32400,5.25,6,23970
27900,9.25,5,37783
29700,9,1,33724
32400,8,2,31004
22500,6.5,4,27492
18900,6.25,9,30568
35100,9.5,1,35519
26100,6.75,2,26523
26100,7.75,7,34447
32400,7.25,4,29686
21600,5.25,2,20947
29700,7.75,6,33497
32400,9.25,4,36894
30600,9.75,1,36329
54000,5.25,6,24511
33300,5,3,20991
27000,8.75,3,34405
25200,5.5,5,24734
28800,10,3,38770
22500,8.25,6,34865
27000,6,3,24352
23400,9.75,9,43425
34200,7,9,33106
22500,6.75,3,27404
26100,6.25,2,24686
22500,8.5,1,31909
27000,7.5,1,28322
23400,6.75,1,25631
26100,5,1,19281
21600,9,6,37847
23400,9.75,7,41867
34200,7.25,2,28145
28800,6,3,24611
21600,7.75,10,36016
18900,6.5,1,24786
20700,5.25,1,20250
18000,9.5,1,35554
22500,6.75,3,27366
19800,9.5,7,40916
35100,8.5,1,31943
31500,6.5,8,30213
28800,8.75,3,34468
81900,6.5,3,26298
23400,8,3,31819
27000,6.75,1,25537
19800,8.75,1,32791
27000,7,2,27432
3600,6.5,2,25480
30600,9,1,33669
34200,5.5,1,21037
28800,5.75,9,28484
20700,9.25,6,38492
27900,6.25,3,25660
28800,7.5,10,35953
27900,9.75,1,36495
35100,6.5,2,25433
28800,7.25,1,27405
24300,9.5,1,35437
25200,5,1,19341
23400,8,2,31053
24300,8,1,30124
27900,5.5,7,25643
21600,6.25,3,25582
34200,10,3,38774
18900,7.5,1,28341
35100,9.5,1,35598
31500,5.25,1,20280
21600,6.25,1,23870
34200,6.25,2,24543
18900,6,2,23896
29700,8,7,35326
30600,9,6,38251
25200,5,1,19354
72900,5,3,21017
21600,7,4,29051
33300,5.25,3,21805
30600,7.5,1,28299
31500,7.25,3,29040
27000,8.25,1,31019
32400,6.25,3,25252
18000,6.5,9,30765
26100,9.75,1,36437
28800,9.75,6,40627
33300,7,7,31215
34200,7.75,2,30141
27000,5,4,21561
29700,5,7,24373
22500,6,1,22867
18900,8.75,3,34554
21600,7.5,10,36125
18900,6.5,3,26389
35100,5.5,3,22572
45000,10,3,38942
28800,6.5,3,26278
26100,9.25,10,42490
33300,6.5,1,24643
27000,6,3,24769
84600,9.5,1,35516
21600,7,2,27209
21600,9,6,37929
31500,5.75,1,22034
26100,7.75,2,30001
62100,8,1,30097
26100,6.5,2,25662
32400,9.5,1,35424
35100,7.5,1,28301
29700,5.25,4,22751
22500,6.25,1,23771
67500,6.25,2,24643
20700,9.75,1,36411
42300,8.25,2,31730
22500,5,4,21786
35100,7.5,3,29756
34200,7.5,9,35017
29700,5.5,1,21052
18000,5.25,8,25472
70200,8,3,31591
26100,6.25,1,23735
20700,8,9,36487
18000,9.5,1,35478
27900,6.5,4,26924
27900,8.25,10,38904
20700,5.75,7,26675
31500,6,1,22839
25200,6,1,22883
22500,8.25,1,30965
23400,8.75,1,32882
33300,7.5,1,28245
27900,7.5,2,29234
18000,6.25,3,25645
9000,7,9,33703
63000,5.5,2,21846
18900,6.25,7,28344
21600,7.75,1,29227
9000,6,8,28505
14400,7.25,4,30121
52200,6.25,1,23855
31500,5.75,1,22047
27900,10,8,43159
25200,9,3,35550
25200,5.75,5,24985
23400,8,5,33770
33300,8.75,2,33545
22500,6.75,1,25559
32400,5.5,2,21830
19800,8.75,1,32854
21600,8.75,6,36964
32400,7.25,1,27355
22500,5.25,1,20249
27900,5.5,2,22064
35100,8.5,2,32803
35100,7,1,26479
24300,9.25,9,41239
25200,9,3,35500
24300,8.5,2,32688
19800,6.75,8,31345
27000,6,3,24724
26100,6.75,9,32708
21600,8,3,31673
45900,7.5,10,35377
18900,8.75,1,32836
26100,5,1,19299
900,9.25,2,35556
20700,8.75,3,34305
18900,6,9,30200
34200,6,1,22926
33300,5.75,3,23611
21600,6,7,28198
64800,8.25,1,31057
27900,6,3,24556
78300,7.75,1,29176
23400,8.5,3,33419
22500,9,1,33715
38700,10,3,39015
27000,8.25,1,30961
27000,7.5,1,28341
27900,9,1,33699
23400,5,2,20045
26100,6.75,1,25603
27900,6.25,7,28664
31500,6,1,22845
81900,5.5,3,22707
22500,7.75,1,29167
26100,5.5,4,23613
27900,10,7,42317
84600,5,7,24264
27000,6.5,3,26377
34200,7.5,3,29762
20700,6.75,1,25556
18900,5.75,4,24223
18900,6.25,1,23866
19800,10,2,38178
28800,6.75,3,27183
18900,6.5,10,32760
26100,5.75,8,27963
30600,10,7,42349
31500,8.25,3,32502
30600,7.5,8,34338
29700,5,7,24168
35100,7,2,27407
19800,7.5,3,29990
28800,9.5,6,39943
26100,7.5,4,30737
21600,6,4,25253
23400,9.75,1,36338
13500,9.5,3,37042
29700,6.75,4,27864
18900,7.25,2,28237
32400,9.5,6,39971
19800,6.5,3,26189
54900,8.5,1,31859
32400,5.75,4,24233
35100,7.75,1,29155
28800,7.25,1,27435
24300,8.75,1,32838
27000,6.75,9,31997
44100,9.25,2,35525
25200,8.75,3,34392
19800,5.25,1,20159
30600,7.5,2,29170
80100,8,3,31976
18900,7.25,1,27370
21600,6.25,2,24713
19800,5.25,6,24050
18000,5.5,1,21049
29700,7,1,26569
29700,6,3,24702
29700,8.5,2,32852
18900,9,1,33650
18900,6.25,6,28375
18000,8.25,1,31055
30600,5.5,1,21059
65700,7.75,1,29297
30600,5.25,2,21041
27900,6.75,2,26309
31500,6.25,1,23772
25200,8.5,3,33732
20700,7,4,28834
34200,9.25,7,39954
32400,6.5,3,26337
33300,7.75,1,29182
20700,8.25,1,30962
22500,5.25,7,25620
23400,7.5,4,30588
29700,9.75,1,36482
35100,8.75,3,34607
22500,7.5,9,35093
29700,7.25,5,30382
27900,9.5,8,41216
21600,7.25,2,28366
18000,10,6,41300
24300,5.25,2,21046
27900,6.75,4,27903
23400,5,1,19229
23400,7.5,4,30777
27900,5.5,1,21025
34200,8.5,2,32601
32400,7.25,1,27433
28800,5.25,10,27739
34200,7.5,1,28350
27900,8,1,30154
29700,8.5,7,37146
21600,9.75,2,37201
33300,6.25,2,24605
34200,6.5,1,24671
33300,9.25,10,41604
33300,10,3,39134
26100,6.25,2,24778
30600,5.75,1,21940
23400,10,1,37331
25200,7.25,5,30389
25200,9,10,41322
18000,7.5,5,31491
18000,7.25,4,29921
24300,7.75,6,33744
33300,7.75,1,29176
24300,9.25,1,34620
24300,6.5,1,24683
27000,8,1,30083
48600,6.25,3,25396
19800,10,8,43449
51300,5.25,1,20246
18900,9.25,3,36275
75600,5.25,1,20182
21600,10,1,37286
32400,8.5,10,38797
21600,5.75,1,21944
25200,7.75,2,30158
32400,7.75,1,29158
29700,5.5,2,21895
18000,6.25,2,24527
19800,8.5,2,32728
30600,5.75,2,22798
33300,5.5,10,28301
30600,5.5,9,28238
27900,6.5,3,26156
35100,6.25,6,27929
36000,9.5,1,35484
34200,7,2,27333
29700,9.5,2,36447
24300,5.5,1,21049
18900,9,1,33702
27900,10,4,39587
6300,6.25,3,25372
32400,9.5,1,35512
25200,7,1,26438
34200,8.25,2,31993
26100,7,3,28152
35100,8.25,4,33620
28800,9.5,6,39406
25200,10,2,38005
22500,9.75,1,36410
25200,6,1,22890
18000,7.5,1,28306
32400,6.5,1,24665
29700,5.5,1,21171
24300,8.75,5,35894
20700,5.5,1,21157
33300,7.75,3,30858
33300,8.5,2,32749
31500,7.75,10,36666
18000,6.25,3,25575
26100,5,3,21103
18000,10,3,39145
80100,7.75,6,33065
18000,6.5,1,24727
34200,7,1,26516
34200,7.25,3,29287
18900,7.75,1,29182
27000,8,5,33146
45000,6.75,4,28218
18000,9.25,5,37822
30600,8.5,10,39063
24300,9.75,9,43019
31500,9.5,1,35509
20700,5,3,20896
85500,9,6,37863
33300,8.75,3,34491
32400,9.5,1,35542
63000,9,5,36910
29700,8,3,31923
30600,7,1,26549
31500,6.5,3,26480
20700,7.5,1,28313
21600,5.25,3,21855
19800,6,1,22867
30600,9.25,1,34588
28800,8.5,1,31931
18900,8.75,2,33507
75600,8.25,9,38267
29700,7,9,32706
27000,6,1,22930
22500,8.5,1,31958
27900,6.5,3,26344
22500,10,8,43121
31500,7.25,6,31827
70200,9.25,3,36409
26100,6.5,9,31306
9000,8.75,4,35334
32400,9.25,3,36461
69300,7,9,33430
26100,7,1,26521
29700,8.5,2,32694
33300,9.25,2,35312
73800,9.75,9,43087
30600,7,1,26595
20700,9,9,40171
24300,5.25,1,20204
23400,6.5,4,27103
27900,6.5,1,24778
26100,5.75,1,21964
23400,6,3,24621
18900,9.25,3,36199
25200,7.5,10,36273
31500,6,3,24633
27000,9.25,6,38590
29700,7.25,5,30908
31500,7.75,1,29144
29700,9.5,9,42048
32400,6,3,24731
24300,8,1,30121
35100,6.25,3,25400
31500,5.5,2,21809
21600,6.75,8,31887
72900,10,1,37226
30600,6.5,1,24678
31500,8.5,6,36001
21600,9.5,3,37061
0,5.75,9,28231
25200,8.5,4,34624
25200,7.5,7,33033
19800,8.75,2,33513
32400,5.25,1,20215
17100,5.5,3,22551
24300,5.5,2,21960
35100,9.25,3,36353
27900,9.5,10,42301
27900,8,9,37115
27900,8.75,5,36411
18000,10,5,40838
18000,10,3,38805
20700,7.25,1,27442
18000,5.75,1,22018
26100,5,1,19384
19800,8.5,6,36198
23400,6,2,23665
26100,7,8,32347
34200,9.5,1,35415
18900,5.25,3,21673
23400,5.5,4,23807
22500,8.75,1,32769
26100,9.75,1,36477
58500,6.5,2,25678
30600,9.75,4,38719
74700,5.25,2,21102
24300,9.75,9,43010
30600,9.75,5,39838
18900,7.75,7,34021
19800,6.25,1,23785
20700,5.25,7,24917
26100,9.75,1,36378
18900,8.25,1,31021
31500,6.5,2,25669
22500,8.5,10,39006
53100,9.75,2,37112
31500,7.75,2,29960
28800,6.5,9,31588
76500,5,1,19399
28800,5.5,2,21941
33300,9.5,5,38617
20700,8.5,2,32691
6300,7.5,9,35102
32400,6,7,27482
34200,8.5,2,32729
25200,7,2,27221
21600,6.25,9,30255
29700,9.75,1,36453
18000,10,7,42413
33300,10,2,38162
22500,9.75,1,36363
35100,8.25,4,33404
18000,9.25,4,36874
34200,6,7,28242
27000,8.25,3,32495
27900,6,1,22928
31500,8.25,2,31933
35100,9.25,1,34562
25200,9.75,6,40600
30600,9.75,1,36427
59400,9.5,1,35481
75600,7.5,1,28379
34200,5.25,1,20169
27000,5.75,3,23476
26100,6.5,1,24670
29700,6.75,1,25584
1800,8.5,1,31855
32400,8.25,9,38035
28800,5.25,1,20235
18900,9.25,6,39151
35100,9.75,2,37232
20700,9.25,1,34675
19800,7.75,6,33029
22500,6.25,1,23844
21600,8,3,31776
36000,9.25,1,34561
29700,7,1,26509
26100,6.5,2,25572
30600,9.75,1,36392
33300,8.5,1,31928
31500,8.75,9,39265
34200,10,1,37334
71100,9.25,2,35512
26100,6,1,22839
67500,8,1,30065
31500,7.25,1,27361
25200,5.75,3,23753
32400,6,3,24688
18900,5,8,24580
23400,5.75,8,28082
34200,8,9,37115
34200,6,4,25478
30600,7.75,2,30032
45900,9.25,3,36112
33300,6.5,2,25643
29700,5.5,10,29268
31500,7,3,28346
24300,5.5,1,21185
56700,8.25,1,30964
34200,7.5,2,29117
18900,9.5,6,39763
20700,8.75,2,33611
19800,6.5,8,31019
30600,8.25,1,31004
31500,5.5,6,25536
22500,7.25,1,27340
27900,7,5,29835
34200,7.5,1,28334
27900,5,2,20239
20700,6.5,2,25521
24300,6.75,3,27141
34200,6,1,22904
18000,8.25,9,37391
28800,6.75,1,25585
21600,5,1,19371
31500,10,1,37292
27900,6.25,3,25385
34200,5,1,19360
23400,7.25,2,28212
22500,7.5,1,28356
28800,9.25,3,36388
29700,5.25,4,22920
82800,8,2,30932
34200,6.5,2,25416
63000,6,2,23746
18900,7.5,4,30864
30600,5.5,2,22036
23400,10,2,38128
33300,10,5,40790
32400,5,3,21055
69300,8.25,1,30966
35100,9.75,1,36400
52200,6.25,2,24647
20700,8.25,1,31036
25200,5.5,2,21949
26100,9.5,1,35574
25200,9.5,5,38672
35100,9.5,2,36336
21600,9,1,33790
31500,6.5,2,25470
30600,7,10,33799
20700,7,1,26463
19800,8,3,31928
35100,5.5,1,21122
27900,5.25,3,21891
27000,6,1,22932
32400,7.25,5,30600
34200,8.25,2,31759
33300,7,1,26491
27900,7,3,28230
28800,6.25,2,24684
23400,5.5,1,21050
76500,9.75,1,36329
30600,8.75,1,32799
26100,9.25,8,40044
35100,6,1,22883
21600,5.25,4,22952
24300,9.5,2,36252
25200,5.5,7,25771
24300,7.25,3,28963
23400,8,1,30096
26100,5.25,4,22750
25200,7,2,27337
32400,9.25,2,35432
27900,5,3,20808
33300,9.75,3,38119
32400,5.75,1,22046
56700,5,1,19377
19800,6.5,3,26243
21600,9.75,1,36475
23400,6.25,2,24641
18000,7.75,3,30705
26100,6.75,2,26413
24300,6.5,1,24794
29700,6.75,1,25562
32400,5.75,3,23760
20700,7.75,1,29158
30600,5.25,9,27144
27000,6.5,7,30103
27900,6.5,2,25599
44100,7.75,1,29130
35100,7.75,3,30843
32400,6,1,22928
30600,5,3,20818
18900,9.5,5,38874
22500,7.25,10,35054
23400,6.25,2,24588
20700,5,6,23621
47700,8.25,1,31035
29700,6.5,4,27390
33300,9.25,3,36107
31500,9.75,1,36443
33300,7.5,1,28307
18900,7,1,26569
35100,7,1,26576
24300,6.75,9,32625
35100,8.75,2,33616
25200,6,1,22972
22500,5.5,3,22769
27000,7.75,3,30919
70200,6.25,3,25420
26100,5.75,1,22073
28800,10,1,37345
54900,10,2,38089
32400,5.5,6,24933
23400,5.5,1,21025
23400,6,2,23752
19800,8.25,1,31054
27900,10,2,38048
34200,7.25,3,29009
26100,8,5,33701
18900,7,2,27213
22500,5.25,7,25544
27900,5.5,4,23365
27000,9.75,3,37988
35100,9.75,4,38967
29700,9,5,36739
24300,9.25,1,34626
18900,7.5,1,28377
18000,9,1,33735
6300,7.5,1,28323
23400,7.75,3,30882
68400,8,9,37111
27000,9.75,1,36364
22500,7.25,1,27319
31500,6.75,5,28895
53100,9,1,33712
23400,6,2,23675
25200,5.25,3,21716
23400,8.5,1,32000
25200,9.75,1,36446
28800,9.75,2,37145
33300,6.5,7,29975
25200,7.5,4,30906
46800,8.25,1,30937
29700,7.25,9,34014
20700,8.25,5,34339
29700,6.75,1,25598
27900,8.5,3,33415
35100,7.5,2,29078
21600,6.75,2,26353
29700,8.5,3,33440
28800,8,1,30069
18900,8,5,33117
18000,9.75,3,38200
29700,9.75,2,37288
19800,9.75,4,38894
18900,8.25,4,33626
19800,8.5,1,31952
26100,9.25,1,34633
44100,10,4,39799
21600,7.25,9,33708
19800,9,6,37471
28800,9.25,7,39749
18900,5,1,19382
18000,5.25,1,20250
31500,7.5,9,35575
18000,7.75,9,36045
20700,6.5,3,26453
28800,8,6,33978
22500,5.25,8,26285
28800,6,3,24487
27000,8.25,1,30988
32400,7.75,6,33016
51300,8,2,30892
12600,8,10,37219
50400,5.75,7,27167
19800,7.25,1,27469
75600,9.25,6,39194
22500,8.25,2,31937
27900,9,1,33692
34200,5.25,9,27065
33300,8.25,4,33482
27900,10,7,42480
42300,6.25,3,25398
26100,7.5,2,29127
23400,5,8,25313
22500,9.75,1,36370
33300,5.75,2,22779
25200,9.75,1,36372
18900,5.5,9,28289
27900,9.5,4,38170
25200,6.25,6,28098
18000,7.75,2,30170
28800,7.5,2,29098
35100,10,2,38266
28800,8,2,31036
24300,6,3,24705
32400,9,6,37757
25200,8.25,3,32623
19800,8.75,2,33656
31500,7,10,34413
19800,5.75,3,23586
35100,5.5,1,21056
34200,6.5,8,30339
25200,6.25,1,23765
19800,7.75,6,33353
24300,8.75,4,35393
31500,8.25,1,30970
20700,7.5,8,33653
22500,8,3,31603
31500,6.5,1,24635
34200,5.5,4,23720
24300,10,9,44401
27900,8,1,30072
24300,5.5,2,21939
28800,6.25,3,25435
32400,9,6,38154
33300,5,3,20902
28800,7.25,2,28362
24300,8.75,7,37824
18900,10,3,38912
24300,9,10,41709
32400,8.25,2,31978
25200,9.5,1,35464
29700,5.5,3,22760
19800,8.5,1,31924
23400,6.5,3,26170
83700,8.75,10,39811
24300,8.75,1,32830
76500,8.5,2,32731
19800,5,1,19318
24300,6.25,1,23748
29700,5.25,6,24348
27000,8.5,3,33568
25200,9,2,34510
24300,9.5,3,37168
27900,6.75,1,25582
21600,8,1,30071
17100,9.5,8,40801
25200,10,3,38745
31500,8.5,6,35873
27000,8.75,4,35228
24300,6.5,4,27391
20700,9,3,35422
10800,7.75,4,31779
28800,8.5,6,36354
29700,6.75,2,26492
28800,7.5,1,28359
21600,8.25,10,38371
27900,9.25,3,36306
32400,5,4,21959
33300,5.5,9,27658
25200,5.75,1,21983
22500,6.75,3,27219
25200,6.75,4,28383
28800,6.5,8,30622
21600,8,1,30090
18000,7,3,28352
26100,5.75,3,23747
30600,6.75,1,25665
20700,9.25,8,40812
18000,9.25,1,34633
23400,6.5,1,24689
67500,9.5,1,35425
47700,6.25,1,23821
31500,8.25,8,37321
27900,8.25,9,37709
21600,6.75,1,25651
18900,5.25,10,27587
31500,8.5,1,31960
25200,6.5,1,24690
35100,7,6,30280
66600,6,8,28703
55800,9.75,1,36352
83700,7,7,31808
18000,9.5,3,37234
23400,8.25,1,31004
76500,8.5,1,31886
22500,6.5,5,27817
21600,8.75,1,32843
22500,6,4,25448
27900,6,1,22978
57600,5,3,20795
23400,8.75,8,38070
24300,5.5,1,21136
18000,8.75,2,33530
34200,7.5,4,31040
30600,7.25,9,33772
25200,7.75,2,30012
20700,7.25,4,29621
22500,6.25,8,30180
19800,8,2,31078
80100,6,1,22853
22500,10,7,41838
64800,8.75,1,32863
29700,5.25,1,20148
20700,10,2,38083
35100,9.75,8,42800
28800,10,7,42459
63900,5.5,2,21917
28800,5,1,19259
20700,9,8,39010
20700,6.5,1,24721
22500,7,1,26483
30600,8.75,3,34556
35100,8.25,2,31925
24300,5.25,1,20209
19800,9.75,1,36392
18900,7.5,3,30184
34200,6.75,8,30903
69300,6.5,3,26183
18900,8,1,30077
18000,9.75,1,36423
20700,5,10,26394
73800,9.5,9,42680
29700,9.5,4,37719
21600,5.75,2,22778
8100,5.25,1,20280
34200,9.75,1,36448
18900,8.25,1,30956
75600,7.25,1,27362
35100,8.75,3,34297
20700,6.5,3,26158
42300,7.25,6,31501
73800,5,2,20171
35100,6.75,1,25698
4500,8,1,30182
25200,6.75,1,25654
20700,8.75,3,34327
24300,6.25,1,23762
26100,6,8,28461
9000,5.25,8,25951
34200,6,3,24652
28800,6,1,22908
56700,8.5,1,31866
30600,7.75,1,29239
23400,8.75,8,38574
24300,9.25,4,37350
21600,6.5,9,31270
23400,5.5,2,22024
19800,5,1,19349
19800,6.25,1,23855
22500,5,3,20806
33300,6,2,23756
30600,7.25,2,28098
29700,6.25,1,23776
31500,7.25,2,28157
29700,9.75,1,36436
29700,10,5,40303
19800,8.75,9,39600
31500,9.75,1,36375
32400,7,8,32643
34200,5.75,1,21989
71100,9,1,33691
9000,7.25,1,27366
20700,9.25,2,35536
18900,5.25,7,25027
46800,8.25,10,38000
33300,7,5,29792
29700,9,1,33719
29700,5,1,19326
35100,5.75,5,25434
46800,9.75,3,37959
21600,5.75,1,22059
30600,6,2,23798
35100,8,6,34419
27000,8,2,30938
28800,8,3,31706
31500,9,9,39827
28800,8.75,10,39605
29700,9.25,3,36439
35100,8.75,6,36562
24300,8.75,2,33624
22500,7.5,3,29873
18900,8.75,1,32855
21600,7.75,2,29938
24300,6,2,23638
21600,9.75,1,36445
20700,9.75,4,39031
60300,9.25,2,35353
32400,8,1,30181
18000,6.5,3,26481
18000,5.75,7,26885
29700,8,6,34617
20700,5.25,3,21771
55800,5.5,1,21071
41400,6.75,3,27174
35100,8,3,31804
16200,6.25,2,24647
30600,5,1,19302
32400,6.75,6,29970
18000,9.5,2,36417
34200,5,1,19345
26100,8.75,1,32829
27900,5,1,19303
35100,5.75,3,23743
29700,9.5,10,43499
27900,8.5,2,32645
32400,6,2,23777
22500,8.75,4,35521
27000,10,2,38220
29700,8.5,1,31944
34200,5.5,10,28194
32400,5.5,4,23643
27900,5.25,4,22713
23400,7.25,10,34300
27000,5.5,6,25399
33300,6.5,9,31071
18900,9.5,2,36395
34200,6.25,1,23863
21600,5,5,22811
27000,9.5,1,35546
25200,7,1,26543
33300,5.25,2,20978
18900,6.5,4,27031
24300,5,4,21592
21600,9.25,9,41480
19800,8.5,3,33705
19800,5.75,6,26275
31500,6.75,9,32302
24300,8.25,10,39174
25200,5,10,26306
25200,6,10,29986
31500,8.5,3,33588
20700,8.5,2,32691
35100,9.5,7,40271
28800,5,4,21547
25200,5,10,26202
30600,5.5,2,22003
20700,5.25,6,24768
19800,7.75,4,31549
25200,7.25,8,32858
22500,9,9,40338
27000,7.25,1,27365
19800,10,6,41443
29700,5.75,1,22006
69300,6.25,3,25356
27900,9.75,4,38667
27900,6.5,1,24632
35100,6,10,30248
72900,8.75,6,36941
18000,9.25,1,34640
56700,9.25,6,38852
27900,9,5,37308
30600,7,1,26503
26100,5.5,2,21828
31500,6,8,29178
31500,9.25,2,35357
59400,8.75,3,34519
27900,6.75,1,25599
26100,9,3,35423
27900,9,1,33690
27900,9,2,34481
32400,9.5,1,35455
27000,5.25,1,20226
27900,9.75,4,39045
25200,7,7,31240
34200,9.75,2,37220
29700,6.5,10,32328
18000,6.5,6,28943
23400,5.5,1,21031
18900,7,8,31870
23400,8.25,8,37350
28800,8,1,30154
44100,10,10,44237
21600,8.5,1,31981
34200,8.75,6,36985
32400,7.75,1,29209
18000,7.75,10,36859
34200,8.75,1,32798
19800,5.25,2,20920
25200,5.75,2,22899
18900,7.75,1,29130
25200,6.25,10,31702
33300,6.25,1,23855
28800,10,1,37371
34200,8.5,2,32745
45000,5.5,2,21864
27900,5.25,1,20214
81000,8.5,2,32782
31500,7.5,2,29036
30600,5,7,24089
34200,6.5,3,26203
18900,6.25,2,24696
18900,7.25,7,32379
35100,9.25,9,40991
22500,8,5,33636
34200,5,2,20249
28800,8,1,30062
32400,7.5,4,30618
25200,6,1,22858
19800,5.75,1,21941
71100,5.5,2,21795
28800,6.25,1,23878
27900,6,10,30825
6300,7,1,26491
33300,7.5,2,29218
23400,8,1,30092
22500,6.25,4,26074
25200,6,8,28458
31500,6.5,1,24685
29700,8.25,1,30973
900,5.25,1,20206
30600,10,1,37324
25200,8.25,2,31747
35100,5,4,22064
27000,7.25,4,30005
22500,6.75,2,26521
18900,8.5,8,37205
33300,5,2,20030
19800,8.5,4,34503
34200,6,3,24447
30600,5.75,2,22913
29700,9.25,1,34689
23400,6,9,30168
29700,6,7,28016
29700,7,4,29215
30600,9.25,3,36085
20700,5.5,2,21889
31500,9.25,1,34594
57600,10,1,37399
27900,9.25,1,34643
18900,7.25,1,27473
81900,5,1,19238
26100,5,4,21654
34200,5.25,1,20165
25200,10,10,45127
30600,7,2,27370
28800,9,2,34649
19800,7,6,30840
18000,5.75,3,23683
27000,6.25,1,23795
30600,8,9,37379
